UserID,Password,Device,Location,age,sex,bmi,children,smoker,charges,UserType
406,patient406,Mobile,northeast,56,female,26.0,1,no,1406,Patient
407,patient407,Tablet,southwest,57,male,26.5,2,no,1407,Patient
408,patient408,Laptop,southeast,58,female,27.0,3,yes,1408,Patient
409,patient409,Mobile,northwest,59,male,27.5,4,no,1409,Patient
410,patient410,Tablet,northeast,60,female,28.0,0,no,1410,Patient
411,patient411,Laptop,southwest,61,male,28.5,1,yes,1411,Patient
412,patient412,Mobile,southeast,62,female,29.0,2,no,1412,Patient
413,patient413,Tablet,northwest,63,male,29.5,3,no,1413,Patient
414,patient414,Laptop,northeast,64,female,30.0,4,yes,1414,Patient
415,patient415,Mobile,southwest,65,male,30.5,0,no,1415,Patient
416,patient416,Tablet,southeast,66,female,31.0,1,no,1416,Patient
417,patient417,Laptop,northwest,67,male,31.5,2,yes,1417,Patient
418,patient418,Mobile,northeast,68,female,32.0,3,no,1418,Patient
419,patient419,Tablet,southwest,69,male,32.5,4,no,1419,Patient
420,patient420,Laptop,southeast,70,female,18.0,0,yes,1420,Patient
421,patient421,Mobile,northwest,71,male,18.5,1,no,1421,Patient
422,patient422,Tablet,northeast,72,female,19.0,2,no,1422,Patient
423,patient423,Laptop,southwest,73,male,19.5,3,yes,1423,Patient
424,patient424,Mobile,southeast,74,female,20.0,4,no,1424,Patient
425,patient425,Tablet,northwest,75,male,20.5,0,no,1425,Patient
426,patient426,Laptop,northeast,76,female,21.0,1,yes,1426,Patient
427,patient427,Mobile,southwest,77,male,21.5,2,no,1427,Patient
428,patient428,Tablet,southeast,78,female,22.0,3,no,1428,Patient
429,patient429,Laptop,northwest,79,male,22.5,4,yes,1429,Patient
430,patient430,Mobile,northeast,80,female,23.0,0,no,1430,Patient
431,patient431,Tablet,southwest,81,male,23.5,1,no,1431,Patient
432,patient432,Laptop,southeast,82,female,24.0,2,yes,1432,Patient
433,patient433,Mobile,northwest,83,male,24.5,3,no,1433,Patient
434,patient434,Tablet,northeast,84,female,25.0,4,no,1434,Patient
435,patient435,Laptop,southwest,85,male,25.5,0,yes,1435,Patient
436,patient436,Mobile,southeast,86,female,26.0,1,no,1436,Patient
437,patient437,Tablet,northwest,87,male,26.5,2,no,1437,Patient
438,patient438,Laptop,northeast,88,female,27.0,3,yes,1438,Patient
439,patient439,Mobile,southwest,89,male,27.5,4,no,1439,Patient
440,patient440,Tablet,southeast,90,female,28.0,0,no,1440,Patient
441,patient441,Laptop,northwest,91,male,28.5,1,yes,1441,Patient
442,patient442,Mobile,northeast,92,female,29.0,2,no,1442,Patient
443,patient443,Tablet,southwest,93,male,29.5,3,no,1443,Patient
444,patient444,Laptop,southeast,94,female,30.0,4,yes,1444,Patient
445,patient445,Mobile,northwest,95,male,30.5,0,no,1445,Patient
446,patient446,Tablet,northeast,96,female,31.0,1,no,1446,Patient
447,patient447,Laptop,southwest,97,male,31.5,2,yes,1447,Patient
448,patient448,Mobile,southeast,98,female,32.0,3,no,1448,Patient
449,patient449,Tablet,northwest,99,male,32.5,4,no,1449,Patient
450,patient450,Laptop,northeast,10,female,18.0,0,yes,1450,Patient
451,patient451,Mobile,southwest,11,male,18.5,1,no,1451,Patient
452,patient452,Tablet,southeast,12,female,19.0,2,no,1452,Patient
453,patient453,Laptop,northwest,13,male,19.5,3,yes,1453,Patient
454,patient454,Mobile,northeast,14,female,20.0,4,no,1454,Patient
455,patient455,Tablet,southwest,15,male,20.5,0,no,1455,Patient
456,patient456,Laptop,southeast,16,female,21.0,1,yes,1456,Patient
457,patient457,Mobile,northwest,17,male,21.5,2,no,1457,Patient
458,patient458,Tablet,northeast,18,female,22.0,3,no,1458,Patient
459,patient459,Laptop,southwest,19,male,22.5,4,yes,1459,Patient
460,patient460,Mobile,southeast,20,female,23.0,0,no,1460,Patient
461,patient461,Tablet,northwest,21,male,23.5,1,no,1461,Patient
462,patient462,Laptop,northeast,22,female,24.0,2,yes,1462,Patient
463,patient463,Mobile,southwest,23,male,24.5,3,no,1463,Patient
464,patient464,Tablet,southeast,24,female,25.0,4,no,1464,Patient
465,patient465,Laptop,northwest,25,male,25.5,0,yes,1465,Patient
466,patient466,Mobile,northeast,26,female,26.0,1,no,1466,Patient
467,patient467,Tablet,southwest,27,male,26.5,2,no,1467,Patient
468,patient468,Laptop,southeast,28,female,27.0,3,yes,1468,Patient
469,patient469,Mobile,northwest,29,male,27.5,4,no,1469,Patient
470,patient470,Tablet,northeast,30,female,28.0,0,no,1470,Patient
471,patient471,Laptop,southwest,31,male,28.5,1,yes,1471,Patient
472,patient472,Mobile,southeast,32,female,29.0,2,no,1472,Patient
473,patient473,Tablet,northwest,33,male,29.5,3,no,1473,Patient
474,patient474,Laptop,northeast,34,female,30.0,4,yes,1474,Patient
475,patient475,Mobile,southwest,35,male,30.5,0,no,1475,Patient
476,patient476,Tablet,southeast,36,female,31.0,1,no,1476,Patient
477,patient477,Laptop,northwest,37,male,31.5,2,yes,1477,Patient
478,patient478,Mobile,northeast,38,female,32.0,3,no,1478,Patient
479,patient479,Tablet,southwest,39,male,32.5,4,no,1479,Patient
480,patient480,Laptop,southeast,40,female,18.0,0,yes,1480,Patient
481,patient481,Mobile,northwest,41,male,18.5,1,no,1481,Patient
482,patient482,Tablet,northeast,42,female,19.0,2,no,1482,Patient
483,patient483,Laptop,southwest,43,male,19.5,3,yes,1483,Patient
484,patient484,Mobile,southeast,44,female,20.0,4,no,1484,Patient
485,patient485,Tablet,northwest,45,male,20.5,0,no,1485,Patient
486,patient486,Laptop,northeast,46,female,21.0,1,yes,1486,Patient
487,patient487,Mobile,southwest,47,male,21.5,2,no,1487,Patient
488,patient488,Tablet,southeast,48,female,22.0,3,no,1488,Patient
489,patient489,Laptop,northwest,49,male,22.5,4,yes,1489,Patient
490,patient490,Mobile,northeast,50,female,23.0,0,no,1490,Patient
491,patient491,Tablet,southwest,51,male,23.5,1,no,1491,Patient
492,patient492,Laptop,southeast,52,female,24.0,2,yes,1492,Patient
493,patient493,Mobile,northwest,53,male,24.5,3,no,1493,Patient
494,patient494,Tablet,northeast,54,female,25.0,4,no,1494,Patient
495,patient495,Laptop,southwest,55,male,25.5,0,yes,1495,Patient
496,patient496,Mobile,southeast,56,female,26.0,1,no,1496,Patient
497,patient497,Tablet,northwest,57,male,26.5,2,no,1497,Patient
498,patient498,Laptop,northeast,58,female,27.0,3,yes,1498,Patient
499,patient499,Mobile,southwest,59,male,27.5,4,no,1499,Patient
500,patient500,Tablet,southeast,60,female,28.0,0,no,1500,Patient
501,patient501,Laptop,northwest,61,male,28.5,1,yes,1501,Patient
502,patient502,Mobile,northeast,62,female,29.0,2,no,1502,Patient
503,patient503,Tablet,southwest,63,male,29.5,3,no,1503,Patient
504,patient504,Laptop,southeast,64,female,30.0,4,yes,1504,Patient
505,patient505,Mobile,northwest,65,male,30.5,0,no,1505,Patient
506,patient506,Tablet,northeast,66,female,31.0,1,no,1506,Patient
507,patient507,Laptop,southwest,67,male,31.5,2,yes,1507,Patient
508,patient508,Mobile,southeast,68,female,32.0,3,no,1508,Patient
509,patient509,Tablet,northwest,69,male,32.5,4,no,1509,Patient
510,patient510,Laptop,northeast,70,female,18.0,0,yes,1510,Patient
511,patient511,Mobile,southwest,71,male,18.5,1,no,1511,Patient
512,patient512,Tablet,southeast,72,female,19.0,2,no,1512,Patient
513,patient513,Laptop,northwest,73,male,19.5,3,yes,1513,Patient
514,patient514,Mobile,northeast,74,female,20.0,4,no,1514,Patient
515,patient515,Tablet,southwest,75,male,20.5,0,no,1515,Patient
516,patient516,Laptop,southeast,76,female,21.0,1,yes,1516,Patient
517,patient517,Mobile,northwest,77,male,21.5,2,no,1517,Patient
518,patient518,Tablet,northeast,78,female,22.0,3,no,1518,Patient
519,patient519,Laptop,southwest,79,male,22.5,4,yes,1519,Patient
520,patient520,Mobile,southeast,80,female,23.0,0,no,1520,Patient
521,patient521,Tablet,northwest,81,male,23.5,1,no,1521,Patient
522,patient522,Laptop,northeast,82,female,24.0,2,yes,1522,Patient
523,patient523,Mobile,southwest,83,male,24.5,3,no,1523,Patient
524,patient524,Tablet,southeast,84,female,25.0,4,no,1524,Patient
525,patient525,Laptop,northwest,85,male,25.5,0,yes,1525,Patient
526,patient526,Mobile,northeast,86,female,26.0,1,no,1526,Patient
527,patient527,Tablet,southwest,87,male,26.5,2,no,1527,Patient
528,patient528,Laptop,southeast,88,female,27.0,3,yes,1528,Patient
529,patient529,Mobile,northwest,89,male,27.5,4,no,1529,Patient
530,patient530,Tablet,northeast,90,female,28.0,0,no,1530,Patient
531,patient531,Laptop,southwest,91,male,28.5,1,yes,1531,Patient
532,patient532,Mobile,southeast,92,female,29.0,2,no,1532,Patient
533,patient533,Tablet,northwest,93,male,29.5,3,no,1533,Patient
534,patient534,Laptop,northeast,94,female,30.0,4,yes,1534,Patient
535,patient535,Mobile,southwest,95,male,30.5,0,no,1535,Patient
536,patient536,Tablet,southeast,96,female,31.0,1,no,1536,Patient
537,patient537,Laptop,northwest,97,male,31.5,2,yes,1537,Patient
538,patient538,Mobile,northeast,98,female,32.0,3,no,1538,Patient
539,patient539,Tablet,southwest,99,male,32.5,4,no,1539,Patient
540,patient540,Laptop,southeast,10,female,18.0,0,yes,1540,Patient
541,patient541,Mobile,northwest,11,male,18.5,1,no,1541,Patient
542,patient542,Tablet,northeast,12,female,19.0,2,no,1542,Patient
543,patient543,Laptop,southwest,13,male,19.5,3,yes,1543,Patient
544,patient544,Mobile,southeast,14,female,20.0,4,no,1544,Patient
545,patient545,Tablet,northwest,15,male,20.5,0,no,1545,Patient
546,patient546,Laptop,northeast,16,female,21.0,1,yes,1546,Patient
547,patient547,Mobile,southwest,17,male,21.5,2,no,1547,Patient
548,patient548,Tablet,southeast,18,female,22.0,3,no,1548,Patient
549,patient549,Laptop,northwest,19,male,22.5,4,yes,1549,Patient
550,patient550,Mobile,northeast,20,female,23.0,0,no,1550,Patient
551,patient551,Tablet,southwest,21,male,23.5,1,no,1551,Patient
552,patient552,Laptop,southeast,22,female,24.0,2,yes,1552,Patient
553,patient553,Mobile,northwest,23,male,24.5,3,no,1553,Patient
554,patient554,Tablet,northeast,24,female,25.0,4,no,1554,Patient
555,patient555,Laptop,southwest,25,male,25.5,0,yes,1555,Patient
556,patient556,Mobile,southeast,26,female,26.0,1,no,1556,Patient
557,patient557,Tablet,northwest,27,male,26.5,2,no,1557,Patient
558,patient558,Laptop,northeast,28,female,27.0,3,yes,1558,Patient
559,patient559,Mobile,southwest,29,male,27.5,4,no,1559,Patient
560,patient560,Tablet,southeast,30,female,28.0,0,no,1560,Patient
561,patient561,Laptop,northwest,31,male,28.5,1,yes,1561,Patient
562,patient562,Mobile,northeast,32,female,29.0,2,no,1562,Patient
563,patient563,Tablet,southwest,33,male,29.5,3,no,1563,Patient
564,patient564,Laptop,southeast,34,female,30.0,4,yes,1564,Patient
565,patient565,Mobile,northwest,35,male,30.5,0,no,1565,Patient
566,patient566,Tablet,northeast,36,female,31.0,1,no,1566,Patient
567,patient567,Laptop,southwest,37,male,31.5,2,yes,1567,Patient
568,patient568,Mobile,southeast,38,female,32.0,3,no,1568,Patient
569,patient569,Tablet,northwest,39,male,32.5,4,no,1569,Patient
570,patient570,Laptop,northeast,40,female,18.0,0,yes,1570,Patient
571,patient571,Mobile,southwest,41,male,18.5,1,no,1571,Patient
572,patient572,Tablet,southeast,42,female,19.0,2,no,1572,Patient
573,patient573,Laptop,northwest,43,male,19.5,3,yes,1573,Patient
574,patient574,Mobile,northeast,44,female,20.0,4,no,1574,Patient
575,patient575,Tablet,southwest,45,male,20.5,0,no,1575,Patient
576,patient576,Laptop,southeast,46,female,21.0,1,yes,1576,Patient
577,patient577,Mobile,northwest,47,male,21.5,2,no,1577,Patient
578,patient578,Tablet,northeast,48,female,22.0,3,no,1578,Patient
579,patient579,Laptop,southwest,49,male,22.5,4,yes,1579,Patient
580,patient580,Mobile,southeast,50,female,23.0,0,no,1580,Patient
581,patient581,Tablet,northwest,51,male,23.5,1,no,1581,Patient
582,patient582,Laptop,northeast,52,female,24.0,2,yes,1582,Patient
583,patient583,Mobile,southwest,53,male,24.5,3,no,1583,Patient
584,patient584,Tablet,southeast,54,female,25.0,4,no,1584,Patient
585,patient585,Laptop,northwest,55,male,25.5,0,yes,1585,Patient
586,patient586,Mobile,northeast,56,female,26.0,1,no,1586,Patient
587,patient587,Tablet,southwest,57,male,26.5,2,no,1587,Patient
588,patient588,Laptop,southeast,58,female,27.0,3,yes,1588,Patient
589,patient589,Mobile,northwest,59,male,27.5,4,no,1589,Patient
590,patient590,Tablet,northeast,60,female,28.0,0,no,1590,Patient
591,patient591,Laptop,southwest,61,male,28.5,1,yes,1591,Patient
592,patient592,Mobile,southeast,62,female,29.0,2,no,1592,Patient
593,patient593,Tablet,northwest,63,male,29.5,3,no,1593,Patient
594,patient594,Laptop,northeast,64,female,30.0,4,yes,1594,Patient
595,patient595,Mobile,southwest,65,male,30.5,0,no,1595,Patient
596,patient596,Tablet,southeast,66,female,31.0,1,no,1596,Patient
597,patient597,Laptop,northwest,67,male,31.5,2,yes,1597,Patient
598,patient598,Mobile,northeast,68,female,32.0,3,no,1598,Patient
599,patient599,Tablet,southwest,69,male,32.5,4,no,1599,Patient
600,patient600,Laptop,southeast,70,female,18.0,0,yes,1600,Patient
601,patient601,Mobile,northwest,71,male,18.5,1,no,1601,Patient
602,patient602,Tablet,northeast,72,female,19.0,2,no,1602,Patient
603,patient603,Laptop,southwest,73,male,19.5,3,yes,1603,Patient
604,patient604,Mobile,southeast,74,female,20.0,4,no,1604,Patient
605,patient605,Tablet,northwest,75,male,20.5,0,no,1605,Patient
606,patient606,Laptop,northeast,76,female,21.0,1,yes,1606,Patient
607,patient607,Mobile,southwest,77,male,21.5,2,no,1607,Patient
608,patient608,Tablet,southeast,78,female,22.0,3,no,1608,Patient
609,patient609,Laptop,northwest,79,male,22.5,4,yes,1609,Patient
610,patient610,Mobile,northeast,80,female,23.0,0,no,1610,Patient
611,patient611,Tablet,southwest,81,male,23.5,1,no,1611,Patient
612,patient612,Laptop,southeast,82,female,24.0,2,yes,1612,Patient
613,patient613,Mobile,northwest,83,male,24.5,3,no,1613,Patient
614,patient614,Tablet,northeast,84,female,25.0,4,no,1614,Patient
615,patient615,Laptop,southwest,85,male,25.5,0,yes,1615,Patient
616,patient616,Mobile,southeast,86,female,26.0,1,no,1616,Patient
617,patient617,Tablet,northwest,87,male,26.5,2,no,1617,Patient
618,patient618,Laptop,northeast,88,female,27.0,3,yes,1618,Patient
619,patient619,Mobile,southwest,89,male,27.5,4,no,1619,Patient
620,patient620,Tablet,southeast,90,female,28.0,0,no,1620,Patient
621,patient621,Laptop,northwest,91,male,28.5,1,yes,1621,Patient
622,patient622,Mobile,northeast,92,female,29.0,2,no,1622,Patient
623,patient623,Tablet,southwest,93,male,29.5,3,no,1623,Patient
624,patient624,Laptop,southeast,94,female,30.0,4,yes,1624,Patient
625,patient625,Mobile,northwest,95,male,30.5,0,no,1625,Patient
626,patient626,Tablet,northeast,96,female,31.0,1,no,1626,Patient
627,patient627,Laptop,southwest,97,male,31.5,2,yes,1627,Patient
628,patient628,Mobile,southeast,98,female,32.0,3,no,1628,Patient
629,patient629,Tablet,northwest,99,male,32.5,4,no,1629,Patient
630,patient630,Laptop,northeast,10,female,18.0,0,yes,1630,Patient
631,patient631,Mobile,southwest,11,male,18.5,1,no,1631,Patient
632,patient632,Tablet,southeast,12,female,19.0,2,no,1632,Patient
633,patient633,Laptop,northwest,13,male,19.5,3,yes,1633,Patient
634,patient634,Mobile,northeast,14,female,20.0,4,no,1634,Patient
635,patient635,Tablet,southwest,15,male,20.5,0,no,1635,Patient
636,patient636,Laptop,southeast,16,female,21.0,1,yes,1636,Patient
637,patient637,Mobile,northwest,17,male,21.5,2,no,1637,Patient
638,patient638,Tablet,northeast,18,female,22.0,3,no,1638,Patient
639,patient639,Laptop,southwest,19,male,22.5,4,yes,1639,Patient
640,patient640,Mobile,southeast,20,female,23.0,0,no,1640,Patient
641,patient641,Tablet,northwest,21,male,23.5,1,no,1641,Patient
642,patient642,Laptop,northeast,22,female,24.0,2,yes,1642,Patient
643,patient643,Mobile,southwest,23,male,24.5,3,no,1643,Patient
644,patient644,Tablet,southeast,24,female,25.0,4,no,1644,Patient
645,patient645,Laptop,northwest,25,male,25.5,0,yes,1645,Patient
646,patient646,Mobile,northeast,26,female,26.0,1,no,1646,Patient
647,patient647,Tablet,southwest,27,male,26.5,2,no,1647,Patient
648,patient648,Laptop,southeast,28,female,27.0,3,yes,1648,Patient
649,patient649,Mobile,northwest,29,male,27.5,4,no,1649,Patient
650,patient650,Tablet,northeast,30,female,28.0,0,no,1650,Patient
651,patient651,Laptop,southwest,31,male,28.5,1,yes,1651,Patient
652,patient652,Mobile,southeast,32,female,29.0,2,no,1652,Patient
653,patient653,Tablet,northwest,33,male,29.5,3,no,1653,Patient
654,patient654,Laptop,northeast,34,female,30.0,4,yes,1654,Patient
655,patient655,Mobile,southwest,35,male,30.5,0,no,1655,Patient
656,patient656,Tablet,southeast,36,female,31.0,1,no,1656,Patient
657,patient657,Laptop,northwest,37,male,31.5,2,yes,1657,Patient
658,patient658,Mobile,northeast,38,female,32.0,3,no,1658,Patient
659,patient659,Tablet,southwest,39,male,32.5,4,no,1659,Patient
660,patient660,Laptop,southeast,40,female,18.0,0,yes,1660,Patient
661,patient661,Mobile,northwest,41,male,18.5,1,no,1661,Patient
662,patient662,Tablet,northeast,42,female,19.0,2,no,1662,Patient
663,patient663,Laptop,southwest,43,male,19.5,3,yes,1663,Patient
664,patient664,Mobile,southeast,44,female,20.0,4,no,1664,Patient
665,patient665,Tablet,northwest,45,male,20.5,0,no,1665,Patient
666,patient666,Laptop,northeast,46,female,21.0,1,yes,1666,Patient
667,patient667,Mobile,southwest,47,male,21.5,2,no,1667,Patient
668,patient668,Tablet,southeast,48,female,22.0,3,no,1668,Patient
669,patient669,Laptop,northwest,49,male,22.5,4,yes,1669,Patient
670,patient670,Mobile,northeast,50,female,23.0,0,no,1670,Patient
671,patient671,Tablet,southwest,51,male,23.5,1,no,1671,Patient
672,patient672,Laptop,southeast,52,female,24.0,2,yes,1672,Patient
673,patient673,Mobile,northwest,53,male,24.5,3,no,1673,Patient
674,patient674,Tablet,northeast,54,female,25.0,4,no,1674,Patient
675,patient675,Laptop,southwest,55,male,25.5,0,yes,1675,Patient
676,patient676,Mobile,southeast,56,female,26.0,1,no,1676,Patient
677,patient677,Tablet,northwest,57,male,26.5,2,no,1677,Patient
678,patient678,Laptop,northeast,58,female,27.0,3,yes,1678,Patient
679,patient679,Mobile,southwest,59,male,27.5,4,no,1679,Patient
680,patient680,Tablet,southeast,60,female,28.0,0,no,1680,Patient
681,patient681,Laptop,northwest,61,male,28.5,1,yes,1681,Patient
682,patient682,Mobile,northeast,62,female,29.0,2,no,1682,Patient
683,patient683,Tablet,southwest,63,male,29.5,3,no,1683,Patient
684,patient684,Laptop,southeast,64,female,30.0,4,yes,1684,Patient
685,patient685,Mobile,northwest,65,male,30.5,0,no,1685,Patient
686,patient686,Tablet,northeast,66,female,31.0,1,no,1686,Patient
687,patient687,Laptop,southwest,67,male,31.5,2,yes,1687,Patient
688,patient688,Mobile,southeast,68,female,32.0,3,no,1688,Patient
689,patient689,Tablet,northwest,69,male,32.5,4,no,1689,Patient
690,patient690,Laptop,northeast,70,female,18.0,0,yes,1690,Patient
691,patient691,Mobile,southwest,71,male,18.5,1,no,1691,Patient
692,patient692,Tablet,southeast,72,female,19.0,2,no,1692,Patient
693,patient693,Laptop,northwest,73,male,19.5,3,yes,1693,Patient
694,patient694,Mobile,northeast,74,female,20.0,4,no,1694,Patient
695,patient695,Tablet,southwest,75,male,20.5,0,no,1695,Patient
696,patient696,Laptop,southeast,76,female,21.0,1,yes,1696,Patient
697,patient697,Mobile,northwest,77,male,21.5,2,no,1697,Patient
698,patient698,Tablet,northeast,78,female,22.0,3,no,1698,Patient
699,patient699,Laptop,southwest,79,male,22.5,4,yes,1699,Patient
700,patient700,Mobile,southeast,80,female,23.0,0,no,1700,Patient
701,patient701,Tablet,northwest,81,male,23.5,1,no,1701,Patient
702,patient702,Laptop,northeast,82,female,24.0,2,yes,1702,Patient
